backfill_record_id,source_table,source_record_id,task_id,object_level,object_title,source_risk_summary,field_schema_version,review_required_type,professional_risk_type,review_owner_role,contains_personal_info,personal_info_type,anonymization_required,anonymization_status,authorization_required,authorization_status,recording_involved,data_security_review_scope,data_security_gate_status,service_commitment_risk_type,customer_communication_review_type,communication_expression_status,external_statement_allowed,service_wording_review_note,case_authenticity_type,case_applicability_boundary,source_sensitivity_level,source_transformation_type,publishability_status,resource_review_object_type,resource_provenance_type,assessment_sensitivity_type,assessment_release_allowed,professional_gate_status,editorial_gate_status,media_gate_status,student_text_gate_status,platform_gate_status,teaching_validation_gate_status,overall_publish_gate_status,gate_blocking_reason,gate_next_action,field_backfill_status,migration_batch_id,schema_change_reason
BF-V04-P2T3-003,node_master,P2T3-N03,P2-T3,detail_capability,识读关键指标与判断边界,threshold;terminology;not_applicable;需专业教师复核指标边界表，避免固化不适用于全部场景的阈值。,V0.4,professional;editorial,threshold;terminology,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,text,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-004,node_master,P2T3-N04,P2-T3,detail_capability,判断覆盖类异常,threshold;case_logic;conclusion;not_applicable;需专业教师确认案例数据和覆盖判断逻辑是否正确。,V0.4,professional;editorial,threshold;case_logic;conclusion;terminology,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,text,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-005,node_master,P2T3-N05,P2-T3,detail_capability,判断移动性/邻区异常,case_logic;signal_analysis;conclusion;邻区漏配日志和配置检查材料需重绘或标注，避免直接使用不可解释的软件截图。;需专业教师确认邻区和切换案例是否符合网优诊断逻辑；媒体需重绘。,V0.4,professional;media;editorial,case_logic;signal_analysis;conclusion;tool_screenshot,professional_expert;media_designer;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,source_adapted,邻区/切换案例用于训练证据链判断，需专业教师复核信令和配置逻辑。,medium,redrawn,not_ready,screenshot,original_textbook,professional_conclusion,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;media_redraw_required,submit_professional_review;submit_editorial_review;prepare_teaching_trial;redraw_or_replace_media,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-006,node_master,P2T3-N06,P2-T3,detail_capability,归纳问题类型与原因链,case_logic;conclusion;not_applicable;需专业教师复核问题类型分类与原因链是否符合网优分析逻辑。,V0.4,professional;editorial,case_logic;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,text,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-007,node_master,P2T3-N07,P2-T3,detail_capability,制定整改建议,procedure;conclusion;not_applicable;需专业教师复核整改动作是否正确，避免给出不当工程建议。,V0.4,professional;editorial,procedure;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,text,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-008,node_master,P2T3-N08,P2-T3,detail_capability,输出分析报告并连接复测,conclusion;terminology;not_applicable;需专业教师复核报告模板和结论表达是否符合网优岗位文件要求。,V0.4,professional;editorial,conclusion;terminology,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,report_template,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;publication_boundary_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-009,binding_master,BV03-0001,P2-T3,resource_card,P2T3-C01,需专业教师确认任务单字段是否覆盖网优数据分析真实入口。;medium,V0.4,professional;editorial;data_security,procedure;data_source,professional_expert;editor;data_security_officer,yes,location,yes,required,pending,pending,no,location,pending,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,table,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;log_desensitization_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial;submit_data_security_review,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-010,binding_master,BV03-0002,P2-T3,resource_card,P2T3-C02,需专业教师确认任务单字段是否覆盖网优数据分析真实入口。;medium,V0.4,professional;editorial;data_security,procedure;data_source,professional_expert;editor;data_security_officer,yes,location,yes,required,pending,pending,no,location,pending,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,table,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;log_desensitization_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial;submit_data_security_review,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-011,binding_master,BV03-0003,P2-T3,assessment_output,完成的数据分析任务单,学生能独立填写四项关键信息，并能口头说明为什么这些信息会影响后续指标判断。;medium,V0.4,professional;editorial;data_security,procedure;data_source,professional_expert;editor;data_security_officer,yes,location,yes,required,pending,pending,no,location,pending,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,worksheet,ai_rewritten,student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;log_desensitization_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial;submit_data_security_review,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-012,binding_master,BV03-0004,P2-T3,resource_card,P2T3-C03,需确认重绘流程图不误导真实软件操作边界。;medium,V0.4,professional;editorial;data_security;media,procedure;data_source;tool_screenshot,professional_expert;editor;data_security_officer;media_designer,yes,location,yes,required,pending,pending,no,location,pending,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,redrawn,not_ready,screenshot,original_textbook,professional_conclusion,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;log_desensitization_pending;media_redraw_required,submit_professional_review;submit_editorial_review;prepare_teaching_trial;submit_data_security_review;redraw_or_replace_media,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-013,binding_master,BV03-0005,P2-T3,resource_card,P2T3-C04,需确认重绘流程图不误导真实软件操作边界。;medium,V0.4,professional;editorial;data_security;media,procedure;data_source;tool_screenshot,professional_expert;editor;data_security_officer;media_designer,yes,location,yes,required,pending,pending,no,location,pending,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,redrawn,not_ready,screenshot,original_textbook,professional_conclusion,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;log_desensitization_pending;media_redraw_required,submit_professional_review;submit_editorial_review;prepare_teaching_trial;submit_data_security_review;redraw_or_replace_media,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-014,binding_master,BV03-0006,P2-T3,assessment_output,导入导出流程记录和字段核对表,学生能按正确顺序完成流程，并能指出缺字段会导致哪些判断无法完成。;medium,V0.4,professional;editorial;data_security;media,procedure;data_source;tool_screenshot,professional_expert;editor;data_security_officer;media_designer,yes,location,yes,required,pending,pending,no,location,pending,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,redrawn,not_ready,screenshot,original_textbook,student_submission,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;log_desensitization_pending;media_redraw_required,submit_professional_review;submit_editorial_review;prepare_teaching_trial;submit_data_security_review;redraw_or_replace_media,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-015,binding_master,BV03-0007,P2-T3,resource_card,P2T3-C05,需专业教师复核指标边界表，避免固化不适用于全部场景的阈值。;medium,V0.4,professional;editorial,procedure;threshold;terminology,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,table,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-016,binding_master,BV03-0008,P2-T3,resource_card,P2T3-C06,需专业教师复核指标边界表，避免固化不适用于全部场景的阈值。;medium,V0.4,professional;editorial,procedure;threshold;terminology,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,table,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-017,binding_master,BV03-0009,P2-T3,resource_card,P2T3-C07,需专业教师复核指标边界表，避免固化不适用于全部场景的阈值。;medium,V0.4,professional;editorial,procedure;threshold;terminology,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,table,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-018,binding_master,BV03-0010,P2-T3,assessment_output,指标读法与边界表,学生能用自己的话解释指标用途，并能在案例中选择合适指标支撑判断。;medium,V0.4,professional;editorial,procedure;threshold;terminology,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,worksheet,ai_rewritten,student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-019,binding_master,BV03-0011,P2-T3,resource_card,P2T3-C08,需专业教师确认案例数据和覆盖判断逻辑是否正确。;medium,V0.4,professional;editorial,procedure;threshold;terminology;case_logic;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,table,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-020,binding_master,BV03-0012,P2-T3,resource_card,P2T3-C09,需专业教师确认案例数据和覆盖判断逻辑是否正确。;medium,V0.4,professional;editorial,procedure;threshold;terminology;case_logic;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,table,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-021,binding_master,BV03-0013,P2-T3,resource_card,P2T3-C10,需专业教师确认案例数据和覆盖判断逻辑是否正确。;medium,V0.4,professional;editorial,procedure;threshold;terminology;case_logic;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,table,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-022,binding_master,BV03-0014,P2-T3,assessment_output,覆盖异常判断记录,学生能把覆盖指标、采样点位置和问题类型形成完整判断链。;medium,V0.4,professional;editorial,procedure;threshold;terminology;case_logic;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,指标阈值和判断边界只作为教学训练口径，不代表所有频段、场景、运营商或工程项目通用标准。,medium,adapted,not_ready,worksheet,ai_rewritten,student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-023,binding_master,BV03-0015,P2-T3,resource_card,P2T3-C11,需专业教师确认邻区和切换案例是否符合网优诊断逻辑；媒体需重绘。;medium,V0.4,professional;editorial;media,procedure;tool_screenshot;case_logic;signal_analysis;conclusion,professional_expert;editor;media_designer,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,source_adapted,邻区/切换教学案例需复核信令证据链，不能直接把截图当作结论依据。,medium,redrawn,not_ready,image,original_textbook,professional_conclusion,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;media_redraw_required,submit_professional_review;submit_editorial_review;prepare_teaching_trial;redraw_or_replace_media,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-024,binding_master,BV03-0016,P2-T3,resource_card,P2T3-C12,需专业教师确认邻区和切换案例是否符合网优诊断逻辑；媒体需重绘。;medium,V0.4,professional;editorial;media,procedure;tool_screenshot;case_logic;signal_analysis;conclusion,professional_expert;editor;media_designer,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,source_adapted,邻区/切换教学案例需复核信令证据链，不能直接把截图当作结论依据。,medium,redrawn,not_ready,image,original_textbook,professional_conclusion,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;media_redraw_required,submit_professional_review;submit_editorial_review;prepare_teaching_trial;redraw_or_replace_media,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-025,binding_master,BV03-0017,P2-T3,resource_card,P2T3-C13,需专业教师确认邻区和切换案例是否符合网优诊断逻辑；媒体需重绘。;medium,V0.4,professional;editorial;media,procedure;tool_screenshot;case_logic;signal_analysis;conclusion,professional_expert;editor;media_designer,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,source_adapted,邻区/切换教学案例需复核信令证据链，不能直接把截图当作结论依据。,medium,redrawn,not_ready,image,original_textbook,professional_conclusion,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;media_redraw_required,submit_professional_review;submit_editorial_review;prepare_teaching_trial;redraw_or_replace_media,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-026,binding_master,BV03-0018,P2-T3,assessment_output,移动性异常证据链,学生能区分覆盖诱发、邻区漏配和切换参数类问题，并给出对应证据。;medium,V0.4,professional;editorial;media,procedure;tool_screenshot;case_logic;signal_analysis;conclusion,professional_expert;editor;media_designer,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,source_adapted,邻区/切换教学案例需复核信令证据链，不能直接把截图当作结论依据。,medium,redrawn,not_ready,image,original_textbook,student_submission,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;media_redraw_required,submit_professional_review;submit_editorial_review;prepare_teaching_trial;redraw_or_replace_media,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-027,binding_master,BV03-0019,P2-T3,resource_card,P2T3-C14,需专业教师复核问题类型分类与原因链是否符合网优分析逻辑。;medium,V0.4,professional;editorial,procedure;case_logic;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,worksheet,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-028,binding_master,BV03-0020,P2-T3,resource_card,P2T3-C15,需专业教师复核问题类型分类与原因链是否符合网优分析逻辑。;medium,V0.4,professional;editorial,procedure;case_logic;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,worksheet,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-029,binding_master,BV03-0021,P2-T3,assessment_output,异常问题清单和原因链,学生能把多项证据整合为结构化原因链，且原因与证据相互支撑。;medium,V0.4,professional;editorial,procedure;case_logic;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,worksheet,ai_rewritten,student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-030,binding_master,BV03-0022,P2-T3,resource_card,P2T3-C16,需专业教师复核整改动作是否正确，避免给出不当工程建议。;medium,V0.4,professional;editorial,procedure;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,worksheet,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-031,binding_master,BV03-0023,P2-T3,resource_card,P2T3-C17,需专业教师复核整改动作是否正确，避免给出不当工程建议。;medium,V0.4,professional;editorial,procedure;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,worksheet,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-032,binding_master,BV03-0024,P2-T3,resource_card,P2T3-C18,需专业教师复核整改动作是否正确，避免给出不当工程建议。;medium,V0.4,professional;editorial,procedure;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,worksheet,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-033,binding_master,BV03-0025,P2-T3,assessment_output,整改建议卡,学生给出的建议能对应问题原因，具备执行动作、风险边界和验证办法。;medium,V0.4,professional;editorial,procedure;conclusion,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,worksheet,ai_rewritten,student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;professional_formula_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-034,binding_master,BV03-0026,P2-T3,resource_card,P2T3-C19,需专业教师复核报告模板和结论表达是否符合网优岗位文件要求。;medium,V0.4,professional;editorial,procedure,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,report_template,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;publication_boundary_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
BF-V04-P2T3-035,binding_master,BV03-0027,P2-T3,resource_card,P2T3-C20,需专业教师复核报告模板和结论表达是否符合网优岗位文件要求。;medium,V0.4,professional;editorial,procedure,professional_expert;editor,no,not_applicable,not_applicable,not_needed,not_applicable,not_applicable,no,none,not_required,none,none,not_applicable,teaching_only,不作为对外服务承诺，仅用于教学场景。,teaching_simulation,教学模拟或教学化改写材料，仅用于训练判断流程，正式发布前需专业复核。,medium,adapted,not_ready,report_template,ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,professional_review_pending;student_text_review_pending;teaching_validation_pending;publication_boundary_pending,submit_professional_review;submit_editorial_review;prepare_teaching_trial,completed,P2-V04-BACKFILL-20260625,P2项目内部链条V0.4治理补齐
