backfill_record_id,source_table,source_record_id,task_id,object_level,object_title,source_risk_summary,field_schema_version,review_required_type,professional_risk_type,review_owner_role,contains_personal_info,personal_info_type,anonymization_required,anonymization_status,authorization_required,authorization_status,recording_involved,data_security_review_scope,data_security_gate_status,service_commitment_risk_type,customer_communication_review_type,communication_expression_status,external_statement_allowed,service_wording_review_note,case_authenticity_type,case_applicability_boundary,source_sensitivity_level,source_transformation_type,publishability_status,resource_review_object_type,resource_provenance_type,assessment_sensitivity_type,assessment_release_allowed,professional_gate_status,editorial_gate_status,media_gate_status,student_text_gate_status,platform_gate_status,teaching_validation_gate_status,overall_publish_gate_status,gate_blocking_reason,gate_next_action,field_backfill_status,migration_batch_id,schema_change_reason
BF-V04-P4T2-026,binding_master,BV03-0047,P4-T2,resource_card,P4T2-C08,high风险；审核状态=pending_media_review；对象=P4T2-C08；需专业教师复核教学模拟阈值和容量/时延结论口径，媒体需重绘替换。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-027,binding_master,BV03-0048,P4-T2,resource_card,CASE-contrast-lab,high风险；审核状态=pending_media_review；对象=CASE-contrast-lab；需专业教师复核教学模拟阈值和容量/时延结论口径，媒体需重绘替换。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-028,binding_master,BV03-0049,P4-T2,resource_card,CASE-mission-jobfair,high风险；审核状态=pending_media_review；对象=CASE-mission-jobfair；需专业教师复核教学模拟阈值和容量/时延结论口径，媒体需重绘替换。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,table;worksheet;text,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-029,binding_master,BV03-0050,P4-T2,assessment_output,指标行标注和边界表达,high风险；审核状态=pending_media_review；对象=指标行标注和边界表达；学生能用平均值、95分位、容量负荷和卡顿次数共同判断体验是否闭环。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,worksheet;table;text,ai_rewritten;teaching_simulation;original_textbook,professional_conclusion;student_submission,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-030,binding_master,BV03-0051,P4-T2,resource_card,P4T2-C09,medium风险；审核状态=pending_professional_review；对象=P4T2-C09；需复核体育馆活动保障教学模拟案例的依据链和结论边界是否合理。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,table;case;worksheet,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-031,binding_master,BV03-0052,P4-T2,resource_card,P4T2-C10,medium风险；审核状态=pending_professional_review；对象=P4T2-C10；需复核体育馆活动保障教学模拟案例的依据链和结论边界是否合理。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,table;case;worksheet,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-032,binding_master,BV03-0053,P4-T2,resource_card,CASE-guided-gym,medium风险；审核状态=pending_professional_review；对象=CASE-guided-gym；需复核体育馆活动保障教学模拟案例的依据链和结论边界是否合理。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,table;case;worksheet,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-033,binding_master,BV03-0054,P4-T2,assessment_output,依据链分类结果,medium风险；审核状态=pending_professional_review；对象=依据链分类结果；学生能说明材料为何属于依据、边界或背景，并避免把优化前数据当作通过依据。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,worksheet;table;case,ai_rewritten;teaching_simulation,professional_conclusion;student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-034,binding_master,BV03-0055,P4-T2,resource_card,P4T2-C10,medium风险；审核状态=pending_professional_review；对象=P4T2-C10；需复核四段式结论模板是否符合网优岗位验收和后续报告输出要求。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,report_template;worksheet,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-035,binding_master,BV03-0056,P4-T2,resource_card,CASE-mission-jobfair,medium风险；审核状态=pending_professional_review；对象=CASE-mission-jobfair；需复核四段式结论模板是否符合网优岗位验收和后续报告输出要求。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,report_template;worksheet,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-036,binding_master,BV03-0057,P4-T2,assessment_output,四段式验收结论,medium风险；审核状态=pending_professional_review；对象=四段式验收结论；学生能形成可讲评、可提交、可追溯依据和边界的验收结论。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,worksheet;report_template,ai_rewritten;teaching_simulation,professional_conclusion;student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-037,binding_master,BV03-0058,P4-T2,resource_card,P4T2-C11,medium风险；审核状态=pending_professional_review；对象=P4T2-C11；需复核职业表达量规、教师观察表和专业复核表是否足以支撑真实一线试看。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,worksheet,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-038,binding_master,BV03-0059,P4-T2,resource_card,P4T2-C12,medium风险；审核状态=pending_professional_review；对象=P4T2-C12；需复核职业表达量规、教师观察表和专业复核表是否足以支撑真实一线试看。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,worksheet,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-039,binding_master,BV03-0060,P4-T2,resource_card,CASE-mission-jobfair,medium风险；审核状态=pending_professional_review；对象=CASE-mission-jobfair；需复核职业表达量规、教师观察表和专业复核表是否足以支撑真实一线试看。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,worksheet,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-040,binding_master,BV03-0061,P4-T2,assessment_output,修正后的职业表达和修订记录,medium风险；审核状态=pending_professional_review；对象=修正后的职业表达和修订记录；学生能说明自己修改了什么、为什么修改，并形成比初稿更可靠的验收表达。,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,worksheet;table,ai_rewritten;teaching_simulation,professional_conclusion;student_submission,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-041,binding_master,BV03-0110,P4-T2,media_asset_review,IMG-288 原教材媒体资源,high风险；审核状态=pending_media_review；对象=IMG-288；覆盖优化结果截图需重绘或标注后才能作为教学证据。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn;adapted,not_ready,image;screenshot,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,not_applicable,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-042,binding_master,BV03-0111,P4-T2,media_asset_review,IMG-236 原教材媒体资源,high风险；审核状态=pending_media_review；对象=IMG-236；切换流程图需标注测量、判决、执行阶段。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn;adapted,not_ready,image,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,not_applicable,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-043,binding_master,BV03-0112,P4-T2,media_asset_review,IMG-245 原教材媒体资源,high风险；审核状态=pending_media_review；对象=IMG-245；SA切换流程需重绘为教学版。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn;adapted,not_ready,image,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,not_applicable,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-044,binding_master,BV03-0113,P4-T2,media_asset_review,IMG-289 原教材媒体资源,high风险；审核状态=pending_media_review；对象=IMG-289；切换优化结果截图需重绘或标注。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn;adapted,not_ready,image;screenshot,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,not_applicable,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-045,binding_master,BV03-0114,P4-T2,media_asset_review,IMG-290 原教材媒体资源,high风险；审核状态=pending_media_review；对象=IMG-290；时延结果截图需替换为时延指标对比表。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn;adapted,not_ready,image;screenshot,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,not_applicable,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-046,binding_master,BV03-0115,P4-T2,media_asset_review,IMG-291 原教材媒体资源,high风险；审核状态=pending_media_review；对象=IMG-291；速率结果截图需替换为速率指标对比表。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn;adapted,not_ready,image;screenshot,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,not_applicable,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-047,binding_master,BV03-0116,P4-T2,media_asset_review,IMG-292 原教材媒体资源,high风险；审核状态=pending_media_review；对象=IMG-292；容量结果截图需重绘容量负荷图。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn;adapted,not_ready,image;screenshot,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,not_applicable,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-048,binding_master,BV03-0117,P4-T2,media_asset_review,IMG-293 原教材媒体资源,high风险；审核状态=pending_media_review；对象=IMG-293；掉线结果截图需重绘掉线率证据链图。,V0.4,professional;editorial;media;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn;adapted,not_ready,image;screenshot,ai_rewritten;teaching_simulation;original_textbook,none,not_applicable,pending,pending,revision_required,not_applicable,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-049,binding_master,BV03-0137,P4-T2,overall_prototype_resource,投诉线索归类互动,medium风险；审核状态=教学模拟，待专业复核；对象=R-01；教学模拟，待专业复核,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,none,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,draft,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-050,binding_master,BV03-0138A,P4-T2,overall_prototype_resource,覆盖/移动性指标表,medium风险；审核状态=阈值待专业复核；对象=R-02；覆盖指标部分阈值待专业复核,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,table,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,draft,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-051,binding_master,BV03-0138B,P4-T2,overall_prototype_resource,覆盖/移动性指标表,medium风险；审核状态=阈值待专业复核；对象=R-02；移动性指标部分阈值待专业复核,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,threshold;case_logic;conclusion,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,table,ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,draft,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
