backfill_record_id,source_table,source_record_id,task_id,object_level,object_title,source_risk_summary,field_schema_version,review_required_type,professional_risk_type,review_owner_role,contains_personal_info,personal_info_type,anonymization_required,anonymization_status,authorization_required,authorization_status,recording_involved,data_security_review_scope,data_security_gate_status,service_commitment_risk_type,customer_communication_review_type,communication_expression_status,external_statement_allowed,service_wording_review_note,case_authenticity_type,case_applicability_boundary,source_sensitivity_level,source_transformation_type,publishability_status,resource_review_object_type,resource_provenance_type,assessment_sensitivity_type,assessment_release_allowed,professional_gate_status,editorial_gate_status,media_gate_status,student_text_gate_status,platform_gate_status,teaching_validation_gate_status,overall_publish_gate_status,gate_blocking_reason,gate_next_action,field_backfill_status,migration_batch_id,schema_change_reason
BF-V04-P3T3-004,node_master,P3T3-N04,P3-T3,detail_capability,完成传输侧参数查询与承载参数核对,high风险；审核状态=pending_media_review；审核类型=professional;media;editorial；terminology;procedure;tool_screenshot,V0.4,professional;media;editorial,terminology;procedure;tool_screenshot,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,none,original_textbook;ai_rewritten,professional_conclusion,after_review,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-005,node_master,P3T3-N05,P3-T3,detail_capability,完成核心网参数查询与业务控制参数核对,high风险；审核状态=pending_media_review；审核类型=professional;media;editorial；terminology;procedure,V0.4,professional;media;editorial,terminology;procedure,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,none,original_textbook;ai_rewritten,professional_conclusion,after_review,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-006,node_master,P3T3-N06,P3-T3,detail_capability,形成参数异常清单与后续处理建议,high风险；审核状态=pending_professional_review；审核类型=professional;editorial;media；case_logic;conclusion;procedure,V0.4,professional;editorial;media,case_logic;conclusion;procedure,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,source_adapted,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,none,original_textbook;ai_rewritten,professional_conclusion,after_review,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-007,binding_master,BV031A-INC-P3T3-001,P3-T3,resource_card,参数检查情境卡,medium风险；审核状态=pending_professional_review；对象=P3T3-C01；用情境启动任务，避免学生先面对大量参数公式。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,medium,adapted,ready_after_expert_review,table;case;text,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-008,binding_master,BV031A-INC-P3T3-002,P3-T3,assessment_output,参数检查任务单,medium风险；审核状态=pending_professional_review；对象=P3T3-W01；评价学生是否能把问题现象转化为参数检查任务。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,medium,adapted,ready_after_expert_review,worksheet,original_textbook;ai_rewritten,professional_conclusion;student_submission,after_review,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-009,binding_master,BV031A-INC-P3T3-003,P3-T3,resource_card,容量参数读法卡,high风险；审核状态=pending_professional_review；对象=P3T3-C02A；把容量计算拆成教学化读法卡，避免直接堆公式。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,form;table;worksheet;text,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-010,binding_master,BV031A-INC-P3T3-004,P3-T3,resource_card,覆盖与链路预算参数读法卡,high风险；审核状态=pending_professional_review；对象=P3T3-C02B；覆盖和链路预算公式必须专业复核，不能写成通用结论。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,form;table;worksheet;text,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-011,binding_master,BV031A-INC-P3T3-005,P3-T3,resource_card,功率与接入参数边界表,high风险；审核状态=pending_professional_review；对象=P3T3-C02C；参数范围需专业复核，不能写成通用阈值。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,form;table;worksheet;text,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-012,binding_master,BV031A-INC-P3T3-006,P3-T3,assessment_output,规划参数读法与边界表,high风险；审核状态=pending_professional_review；对象=P3T3-W02；用于约束学生不能只背公式或只抄参数范围。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,worksheet;table,original_textbook;ai_rewritten,professional_conclusion;student_submission,after_review,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-013,binding_master,BV031A-INC-P3T3-007,P3-T3,resource_card,无线侧参数查询路径卡,high风险；审核状态=pending_media_review；对象=P3T3-C04；原教材网管截图需重绘为教学化流程图。,V0.4,professional;editorial;media,threshold;terminology;procedure,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,table;worksheet,original_textbook;ai_rewritten,none,not_applicable,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-014,binding_master,BV031A-INC-P3T3-008,P3-T3,resource_card,无线参数差异比较表,high风险；审核状态=pending_professional_review；对象=P3T3-C05；差异项不等于故障结论，需连接业务现象和专业复核。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,table;worksheet,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-015,binding_master,BV031A-INC-P3T3-009,P3-T3,media_asset_review,无线网管参数检查截图组,high风险；审核状态=pending_media_review；对象=IMG-173-176；包含image173、image174、image175、image176，涉及非通用仿真或网管软件截图，不能裸用。,V0.4,professional;editorial;media,threshold;terminology;procedure,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,image;screenshot,original_textbook;ai_rewritten,none,not_applicable,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-016,binding_master,BV031A-INC-P3T3-010,P3-T3,assessment_output,无线参数差异检查记录,high风险；审核状态=pending_professional_review；对象=P3T3-W03；评价重点是是否能解释差异含义，而不是只截屏。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,worksheet,original_textbook;ai_rewritten,professional_conclusion;student_submission,after_review,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-017,binding_master,BV031A-INC-P3T3-011,P3-T3,resource_card,传输承载场景读图卡,high风险；审核状态=pending_media_review；对象=P3T3-C06；OTN、PTN、SPN和前回传图应重绘为教学版。,V0.4,professional;editorial;media,tool_screenshot,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,text,original_textbook;ai_rewritten,none,not_applicable,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-018,binding_master,BV031A-INC-P3T3-012,P3-T3,resource_card,传输参数核对表,high风险；审核状态=pending_professional_review；对象=P3T3-C07；传输参数是否异常必须结合承载场景和业务要求。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,table;worksheet,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-019,binding_master,BV031A-INC-P3T3-013,P3-T3,media_asset_review,传输组网与网管截图组,high风险；审核状态=pending_media_review；对象=IMG-155-165；包含image155至image165，正式资源化前需分图审查。,V0.4,professional;editorial;media,tool_screenshot,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,image,original_textbook;ai_rewritten,none,not_applicable,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-020,binding_master,BV031A-INC-P3T3-014,P3-T3,assessment_output,传输参数核对记录,high风险；审核状态=pending_professional_review；对象=P3T3-W04；评价学生是否能把参数表和承载场景联系起来。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,worksheet,original_textbook;ai_rewritten,professional_conclusion;student_submission,after_review,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-021,binding_master,BV031A-INC-P3T3-015,P3-T3,resource_card,核心网功能与QoS概念卡,high风险；审核状态=pending_professional_review；对象=P3T3-C08；概念解释必须服务当前参数检查任务，不能扩展成协议讲义。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,table;text,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-022,binding_master,BV031A-INC-P3T3-016,P3-T3,resource_card,核心网控制参数核对表,high风险；审核状态=pending_professional_review；对象=P3T3-C09；协议参数和默认值需要通信专业教师复核。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,table;worksheet,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-023,binding_master,BV031A-INC-P3T3-017,P3-T3,media_asset_review,核心网参数检查入口与查询截图组,high风险；审核状态=pending_media_review；对象=IMG-172-177；包含image172和image177，原截图不能默认进入正式数字教材。,V0.4,professional;editorial;media,threshold;terminology;procedure,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,image;screenshot,original_textbook;ai_rewritten,none,not_applicable,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-024,binding_master,BV031A-INC-P3T3-018,P3-T3,assessment_output,核心网参数核对记录,high风险；审核状态=pending_professional_review；对象=P3T3-W05；评价重点是参数用途和业务影响，而不是抄默认值。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,worksheet,original_textbook;ai_rewritten,professional_conclusion;student_submission,after_review,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-025,binding_master,BV031A-INC-P3T3-019,P3-T3,resource_card,A3事件未触发切换案例复盘卡,high风险；审核状态=pending_professional_review；对象=P3T3-C10；案例可教学化使用，但结论和图示需专业复核。,V0.4,professional;editorial,case_logic,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,source_adapted,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,table;case;worksheet;text,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-026,binding_master,BV031A-INC-P3T3-020,P3-T3,media_asset_review,A3事件未触发切换案例截图组,high风险；审核状态=pending_media_review；对象=IMG-178-179；补齐V0.3.1遗漏的经典案例图片媒体审查挂接，不能裸用。,V0.4,professional;editorial;media,tool_screenshot,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,source_adapted,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,image;case,original_textbook;ai_rewritten,none,not_applicable,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-027,binding_master,BV031A-INC-P3T3-021,P3-T3,resource_card,参数异常清单模板,high风险；审核状态=pending_professional_review；对象=P3T3-C11；模板需保留待复核、待重绘、需补查等状态字段。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,table;worksheet,original_textbook;ai_rewritten,none,not_applicable,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-028,binding_master,BV031A-INC-P3T3-022,P3-T3,assessment_output,参数检查处理建议模板,high风险；审核状态=pending_professional_review；对象=P3T3-RPT01；评价学生能否把参数检查结果转为后续任务入口。,V0.4,professional;editorial,threshold;terminology;procedure,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,ready_after_expert_review,worksheet;report_template,original_textbook;ai_rewritten,professional_conclusion;student_submission,after_review,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P4T2-001,node_master,P4T2-N01,P4-T2,detail_capability,识别验证场景,medium风险；审核状态=pending_professional_review；审核类型=professional;editorial；case_logic;data_source,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,case_logic;data_source,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,none,ai_rewritten;teaching_simulation,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-002,node_master,P4T2-N02,P4-T2,detail_capability,区分改善与达标,medium风险；审核状态=pending_professional_review；审核类型=professional;editorial；conclusion;terminology,V0.4,professional;editorial;student_text;teaching_validation;platform;publication,conclusion;terminology,professional_expert;editor;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,medium,teaching_simulation;ai_created,not_ready,none,ai_rewritten;teaching_simulation,professional_conclusion,after_review,pending,pending,not_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-003,node_master,P4T2-N03,P4-T2,detail_capability,读覆盖指标,high风险；审核状态=pending_media_review；审核类型=professional;media;editorial;copyright；threshold;terminology;tool_screenshot,V0.4,professional;media;editorial;copyright;student_text;teaching_validation;platform;publication,threshold;terminology;tool_screenshot,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,none,ai_rewritten;teaching_simulation;original_textbook,professional_conclusion,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
BF-V04-P4T2-004,node_master,P4T2-N04,P4-T2,detail_capability,读移动性指标,high风险；审核状态=pending_media_review；审核类型=professional;media;editorial;copyright；procedure;tool_screenshot;signal_analysis,V0.4,professional;media;editorial;copyright;student_text;teaching_validation;platform;publication,procedure;tool_screenshot;signal_analysis,professional_expert;editor;media_designer;publisher_platform;legal_compliance;teaching_reviewer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,teaching_simulation,仅用于项目四任务2教学模拟和深样章验证；阈值、结论和媒体资源需专业复核、媒体审查和教学验证。,high,teaching_simulation;ai_created;redrawn,not_ready,none,ai_rewritten;teaching_simulation;original_textbook,professional_conclusion,after_review,pending,pending,revision_required,review_pending,not_started,internal_review,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P4T2-001,P4-T2深样章涉及学生正文、教师材料、评价量规、页面呈现和平台发布门禁，需要结构化回填。
